chr_window	start	stop	ADref	ADalt	DP	nbSNP_Aref	nbSNP_Aalt	tot_snps
Chr1_530	2645001	2655000	98	0	98	16	0	16
Chr1_531	2650001	2660000	132	1	133	19	1	19
Chr1_532	2655001	2665000	117	1	118	16	1	16
Chr1_533	2660001	2670000	69	0	69	9	0	9
Chr1_534	2665001	2675000	0	0	0	0	0	0
Chr1_535	2670001	2680000	59	0	59	5	0	5
Chr1_536	2675001	2685000	93	0	93	15	0	15
Chr1_537	2680001	2690000	66	0	66	14	0	14
Chr1_538	2685001	2695000	258	2	260	33	2	33
Chr1_539	2690001	2700000	237	2	239	31	2	31
Chr1_540	2695001	2705000	21	0	21	4	0	4
Chr1_541	2700001	2710000	10	0	10	2	0	2
Chr1_542	2705001	2715000	25	0	25	5	0	5
Chr1_543	2710001	2720000	38	0	38	7	0	7
Chr1_544	2715001	2725000	26	0	26	6	0	6
Chr1_545	2720001	2730000	37	0	37	7	0	7
Chr1_546	2725001	2735000	35	1	36	5	1	5
Chr1_547	2730001	2740000	68	1	69	10	1	10
Chr1_548	2735001	2745000	65	1	66	10	1	10
Chr1_549	2740001	2750000	74	1	75	10	1	10
Chr1_550	2745001	2755000	163	0	163	22	0	22
Chr1_551	2750001	2760000	176	0	176	25	0	25
Chr1_552	2755001	2765000	105	0	105	16	0	16
Chr1_553	2760001	2770000	26	0	26	5	0	5
Chr1_554	2765001	2775000	8	0	8	1	0	1
Chr1_555	2770001	2780000	28	0	28	4	0	4
Chr1_556	2775001	2785000	55	0	55	7	0	7
Chr1_557	2780001	2790000	53	0	53	6	0	6
Chr1_558	2785001	2795000	18	0	18	2	0	2
Chr1_559	2790001	2800000	0	0	0	0	0	0
Chr1_560	2795001	2805000	19	0	19	5	0	5
Chr1_561	2800001	2810000	53	0	53	13	0	13
Chr1_562	2805001	2815000	67	0	67	15	0	15
Chr1_563	2810001	2820000	118	0	118	22	0	22
Chr1_564	2815001	2825000	247	0	247	35	0	35
Chr1_565	2820001	2830000	248	0	248	38	0	38
Chr1_566	2825001	2835000	130	0	130	25	0	25
Chr1_567	2830001	2840000	97	0	97	15	0	15
Chr1_568	2835001	2845000	144	0	144	20	0	20
Chr1_569	2840001	2850000	153	0	153	25	0	25
Chr1_570	2845001	2855000	432	1	433	61	1	61
Chr1_571	2850001	2860000	487	1	488	68	1	68
Chr1_572	2855001	2865000	343	2	345	49	2	49
Chr1_573	2860001	2870000	286	2	288	38	2	38
Chr1_574	2865001	2875000	119	0	119	22	0	22
Chr1_575	2870001	2880000	78	0	78	17	0	17
Chr1_576	2875001	2885000	29	0	29	6	0	6
Chr1_577	2880001	2890000	47	0	47	9	0	9
Chr1_578	2885001	2895000	58	0	58	13	0	13
Chr1_579	2890001	2900000	65	0	65	12	0	12
Chr1_580	2895001	2905000	54	0	54	8	0	8
Chr1_581	2900001	2910000	15	0	15	3	0	3
Chr1_582	2905001	2915000	14	0	14	3	0	3
Chr1_583	2910001	2920000	23	0	23	4	0	4
Chr1_584	2915001	2925000	19	0	19	4	0	4
Chr1_585	2920001	2930000	19	0	19	4	0	4
Chr1_586	2925001	2935000	30	0	30	4	0	4
Chr1_587	2930001	2940000	16	0	16	2	0	2
Chr1_588	2935001	2945000	46	0	46	6	0	6
Chr1_589	2940001	2950000	50	0	50	7	0	7
Chr1_590	2945001	2955000	33	0	33	11	0	11
Chr1_591	2950001	2960000	100	0	100	21	0	21
Chr1_592	2955001	2965000	228	0	228	37	0	37
Chr1_593	2960001	2970000	181	0	181	30	0	30
Chr1_594	2965001	2975000	44	0	44	8	0	8
Chr1_595	2970001	2980000	43	0	43	9	0	9
Chr1_596	2975001	2985000	62	0	62	11	0	11
Chr1_597	2980001	2990000	147	0	147	20	0	20
Chr1_598	2985001	2995000	157	0	157	22	0	22
Chr1_599	2990001	3000000	54	0	54	9	0	9
Chr1_600	2995001	3005000	15	0	15	3	0	3
Chr1_601	3000001	3010000	10	0	10	2	0	2
Chr1_602	3005001	3015000	6	0	6	1	0	1
Chr1_603	3010001	3020000	14	0	14	2	0	2
Chr1_604	3015001	3025000	27	0	27	4	0	4
Chr1_605	3020001	3030000	41	0	41	7	0	7
Chr1_606	3025001	3035000	22	0	22	4	0	4
Chr1_607	3030001	3040000	12	0	12	2	0	2
Chr1_608	3035001	3045000	16	0	16	3	0	3
Chr1_609	3040001	3050000	13	0	13	3	0	3
Chr1_610	3045001	3055000	18	0	18	4	0	4
Chr1_611	3050001	3060000	9	0	9	2	0	2
Chr1_612	3055001	3065000	15	0	15	5	0	5
Chr1_613	3060001	3070000	29	0	29	8	0	8
Chr1_614	3065001	3075000	20	0	20	5	0	5
Chr1_615	3070001	3080000	22	0	22	5	0	5
Chr1_616	3075001	3085000	28	0	28	5	0	5
Chr1_617	3080001	3090000	73	0	73	12	0	12
Chr1_618	3085001	3095000	257	1	258	36	1	36
Chr1_619	3090001	3100000	213	1	214	29	1	29
Chr1_620	3095001	3105000	29	0	29	6	0	6
Chr1_621	3100001	3110000	45	0	45	9	0	9
Chr1_622	3105001	3115000	81	0	81	12	0	12
Chr1_623	3110001	3120000	151	0	151	16	0	16
Chr1_624	3115001	3125000	121	0	121	14	0	14
Chr1_625	3120001	3130000	69	0	69	12	0	12
Chr1_626	3125001	3135000	407	0	407	65	0	65
Chr1_627	3130001	3140000	504	0	504	84	0	84
Chr1_628	3135001	3145000	286	0	286	49	0	49
Chr1_629	3140001	3150000	256	0	256	39	0	39
Chr1_630	3145001	3155000	178	0	178	26	0	26
Chr1_631	3150001	3160000	164	0	164	30	0	30
Chr1_632	3155001	3165000	278	2	280	57	2	58
Chr1_633	3160001	3170000	282	2	284	56	2	57
Chr1_634	3165001	3175000	183	0	183	39	0	39
Chr1_635	3170001	3180000	150	0	150	30	0	30
Chr1_636	3175001	3185000	192	0	192	35	0	35
Chr1_637	3180001	3190000	381	0	381	58	0	58
Chr1_638	3185001	3195000	804	1	805	121	1	121
Chr1_639	3190001	3200000	834	1	835	137	1	137
Chr1_640	3195001	3205000	372	0	372	66	0	66
Chr1_641	3200001	3210000	94	0	94	19	0	19
Chr1_642	3205001	3215000	100	0	100	12	0	12
Chr1_643	3210001	3220000	129	0	129	16	0	16
Chr1_644	3215001	3225000	160	0	160	19	0	19
Chr1_645	3220001	3230000	142	0	142	16	0	16
Chr1_646	3225001	3235000	116	0	116	14	0	14
Chr1_647	3230001	3240000	130	1	131	17	1	17
Chr1_648	3235001	3245000	68	1	69	13	1	13
Chr1_649	3240001	3250000	82	0	82	12	0	12
Chr1_650	3245001	3255000	76	0	76	10	0	10
Chr1_651	3250001	3260000	37	0	37	6	0	6
Chr1_652	3255001	3265000	27	0	27	4	0	4
Chr1_653	3260001	3270000	93	0	93	17	0	17
Chr1_654	3265001	3275000	101	0	101	18	0	18
Chr1_655	3270001	3280000	31	0	31	5	0	5
Chr1_656	3275001	3285000	63	0	63	12	0	12
Chr1_657	3280001	3290000	98	0	98	16	0	16
Chr1_658	3285001	3295000	71	0	71	11	0	11
Chr1_659	3290001	3300000	60	0	60	9	0	9
Chr1_660	3295001	3305000	200	1	201	30	1	30
Chr1_661	3300001	3310000	280	1	281	39	1	39
Chr1_662	3305001	3315000	116	0	116	13	0	13
Chr1_663	3310001	3320000	2	0	2	2	0	2
Chr1_664	3315001	3325000	22	0	22	6	0	6
Chr1_665	3320001	3330000	66	9	75	15	3	15
Chr1_666	3325001	3335000	130	30	160	27	13	27
Chr1_667	3330001	3340000	209	22	231	37	11	37
Chr1_668	3335001	3345000	186	1	187	29	1	29
Chr1_669	3340001	3350000	152	0	152	21	0	21
Chr1_670	3345001	3355000	140	0	140	20	0	20
Chr1_671	3350001	3360000	97	0	97	15	0	15
Chr1_672	3355001	3365000	88	0	88	14	0	14
Chr1_673	3360001	3370000	91	0	91	15	0	15
Chr1_674	3365001	3375000	385	0	385	41	0	41
Chr1_675	3370001	3380000	659	0	659	94	0	94
Chr1_676	3375001	3385000	395	0	395	72	0	72
Chr1_677	3380001	3390000	102	0	102	17	0	17
Chr1_678	3385001	3395000	70	0	70	13	0	13
Chr1_679	3390001	3400000	94	0	94	16	0	16
Chr1_680	3395001	3405000	76	0	76	14	0	14
Chr1_681	3400001	3410000	53	0	53	8	0	8
Chr1_682	3405001	3415000	62	0	62	12	0	12
Chr1_683	3410001	3420000	47	0	47	12	0	12
Chr1_684	3415001	3425000	76	0	76	15	0	15
Chr1_685	3420001	3430000	135	0	135	22	0	22
Chr1_686	3425001	3435000	131	0	131	19	0	19
Chr1_687	3430001	3440000	87	0	87	13	0	13
Chr1_688	3435001	3445000	81	0	81	12	0	12
Chr1_689	3440001	3450000	59	0	59	9	0	9
Chr1_690	3445001	3455000	54	0	54	10	0	10
Chr1_691	3450001	3460000	92	0	92	15	0	15
Chr1_692	3455001	3465000	173	1	174	22	1	22
Chr1_693	3460001	3470000	214	1	215	26	1	26
Chr1_694	3465001	3475000	226	0	226	28	0	28
Chr1_695	3470001	3480000	172	0	172	25	0	25
Chr1_696	3475001	3485000	95	0	95	17	0	17
Chr1_697	3480001	3490000	59	0	59	9	0	9
Chr1_698	3485001	3495000	0	0	0	0	0	0
Chr1_699	3490001	3500000	32	0	32	5	0	5
Chr1_700	3495001	3505000	51	0	51	8	0	8
Chr1_701	3500001	3510000	31	0	31	6	0	6
Chr1_702	3505001	3515000	21	0	21	6	0	6
Chr1_703	3510001	3520000	16	0	16	4	0	4
Chr1_704	3515001	3525000	14	0	14	2	0	2
Chr1_705	3520001	3530000	14	0	14	3	0	3
Chr1_706	3525001	3535000	26	0	26	5	0	5
Chr1_707	3530001	3540000	23	0	23	4	0	4
Chr1_708	3535001	3545000	44	0	44	8	0	8
Chr1_709	3540001	3550000	101	0	101	17	0	17
Chr1_710	3545001	3555000	66	0	66	11	0	11
Chr1_711	3550001	3560000	14	0	14	2	0	2
Chr1_712	3555001	3565000	34	0	34	9	0	9
Chr1_713	3560001	3570000	127	0	127	20	0	20
Chr1_714	3565001	3575000	294	1	295	37	1	37
Chr1_715	3570001	3580000	277	1	278	39	1	39
Chr1_716	3575001	3585000	110	0	110	19	0	19
Chr1_717	3580001	3590000	45	0	45	9	0	9
Chr1_718	3585001	3595000	58	0	58	10	0	10
Chr1_719	3590001	3600000	49	0	49	7	0	7
Chr1_720	3595001	3605000	43	0	43	7	0	7
Chr1_721	3600001	3610000	49	0	49	8	0	8
Chr1_722	3605001	3615000	26	0	26	3	0	3
Chr1_723	3610001	3620000	41	0	41	4	0	4
Chr1_724	3615001	3625000	37	0	37	4	0	4
Chr1_725	3620001	3630000	31	0	31	6	0	6
Chr1_726	3625001	3635000	56	0	56	9	0	9
Chr1_727	3630001	3640000	163	0	163	17	0	17
Chr1_728	3635001	3645000	171	0	171	19	0	19
Chr1_729	3640001	3650000	98	0	98	15	0	15
Chr1_730	3645001	3655000	111	0	111	14	0	14
Chr1_731	3650001	3660000	70	0	70	9	0	9
Chr1_732	3655001	3665000	32	0	32	6	0	6
Chr1_733	3660001	3670000	48	0	48	8	0	8
Chr1_734	3665001	3675000	87	0	87	13	0	13
Chr1_735	3670001	3680000	121	0	121	18	0	18
Chr1_736	3675001	3685000	117	0	117	20	0	20
Chr1_737	3680001	3690000	67	0	67	14	0	14
Chr1_738	3685001	3695000	61	0	61	13	0	13
Chr1_739	3690001	3700000	62	0	62	11	0	11
Chr1_740	3695001	3705000	49	0	49	7	0	7
Chr1_741	3700001	3710000	45	0	45	8	0	8
Chr1_742	3705001	3715000	54	0	54	9	0	9
Chr1_743	3710001	3720000	80	0	80	12	0	12
Chr1_744	3715001	3725000	157	0	157	27	0	27
Chr1_745	3720001	3730000	142	0	142	28	0	28
Chr1_746	3725001	3735000	121	1	122	26	1	26
Chr1_747	3730001	3740000	226	2	228	36	2	36
Chr1_748	3735001	3745000	225	1	226	34	1	34
Chr1_749	3740001	3750000	137	0	137	26	0	26
Chr1_750	3745001	3755000	87	0	87	16	0	16
Chr1_751	3750001	3760000	75	0	75	12	0	12
Chr1_752	3755001	3765000	98	0	98	17	0	17
Chr1_753	3760001	3770000	109	0	109	20	0	20
Chr1_754	3765001	3775000	218	2	220	41	2	41
Chr1_755	3770001	3780000	360	3	363	59	3	59
Chr1_756	3775001	3785000	222	3	225	31	3	31
Chr1_757	3780001	3790000	169	2	171	24	2	24
Chr1_758	3785001	3795000	177	0	177	26	0	26
Chr1_759	3790001	3800000	64	0	64	10	0	10
Chr1_760	3795001	3805000	125	0	125	23	0	23
Chr1_761	3800001	3810000	174	0	174	32	0	32
Chr1_762	3805001	3815000	122	0	122	23	0	23
Chr1_763	3810001	3820000	102	0	102	16	0	16
Chr1_764	3815001	3825000	110	0	110	18	0	18
Chr1_765	3820001	3830000	296	0	296	50	0	50
Chr1_766	3825001	3835000	293	0	293	49	0	49
Chr1_767	3830001	3840000	91	0	91	17	0	17
Chr1_768	3835001	3845000	57	0	57	9	0	9
Chr1_769	3840001	3850000	48	0	48	7	0	7
Chr1_770	3845001	3855000	87	0	87	11	0	11
Chr1_771	3850001	3860000	421	0	421	41	0	41
Chr1_772	3855001	3865000	780	2	782	84	1	84
Chr1_773	3860001	3870000	557	2	559	84	1	84
Chr1_774	3865001	3875000	224	0	224	58	0	58
Chr1_775	3870001	3880000	97	0	97	26	0	26
Chr1_776	3875001	3885000	92	1	93	14	1	14
Chr1_777	3880001	3890000	119	1	120	19	1	19
Chr1_778	3885001	3895000	103	0	103	17	0	17
Chr1_779	3890001	3900000	88	0	88	15	0	15
Chr1_780	3895001	3905000	19	0	19	5	0	5
Chr1_781	3900001	3910000	15	0	15	5	0	5
Chr1_782	3905001	3915000	29	0	29	7	0	7
Chr1_783	3910001	3920000	129	1	130	14	1	14
Chr1_784	3915001	3925000	183	1	184	27	1	27
Chr1_785	3920001	3930000	192	0	192	35	0	35
Chr1_786	3925001	3935000	327	0	327	49	0	49
Chr1_787	3930001	3940000	288	0	288	38	0	38
Chr1_788	3935001	3945000	166	1	167	24	1	24
Chr1_789	3940001	3950000	229	1	230	36	1	36
Chr1_790	3945001	3955000	356	1	357	65	1	65
Chr1_791	3950001	3960000	424	1	425	83	1	83
Chr1_792	3955001	3965000	287	0	287	48	0	48
Chr1_793	3960001	3970000	114	1	115	15	1	15
Chr1_794	3965001	3975000	67	1	68	11	1	11
Chr1_795	3970001	3980000	45	0	45	11	0	11
Chr1_796	3975001	3985000	69	1	70	14	1	14
Chr1_797	3980001	3990000	84	1	85	14	1	14
Chr1_798	3985001	3995000	124	0	124	16	0	16
Chr1_799	3990001	4000000	209	0	209	25	0	25
Chr1_800	3995001	4005000	318	0	318	47	0	47
Chr1_801	4000001	4010000	1050	153	1203	153	39	153
Chr1_802	4005001	4015000	1230	179	1409	179	50	179
Chr1_803	4010001	4020000	749	27	776	111	12	111
Chr1_804	4015001	4025000	558	63	621	96	18	96
Chr1_805	4020001	4030000	342	62	404	59	17	59
Chr1_806	4025001	4035000	226	0	226	25	0	25
Chr1_807	4030001	4040000	118	0	118	16	0	16
Chr1_808	4035001	4045000	174	1	175	26	1	26
Chr1_809	4040001	4050000	152	1	153	26	1	26
Chr1_810	4045001	4055000	58	0	58	12	0	12
Chr1_811	4050001	4060000	123	0	123	27	0	27
Chr1_812	4055001	4065000	243	1	244	44	1	44
Chr1_813	4060001	4070000	286	1	287	41	1	41
Chr1_814	4065001	4075000	173	0	173	25	0	25
Chr1_815	4070001	4080000	87	0	87	13	0	13
Chr1_816	4075001	4085000	109	0	109	17	0	17
Chr1_817	4080001	4090000	126	0	126	17	0	17
Chr1_818	4085001	4095000	72	0	72	10	0	10
Chr1_819	4090001	4100000	51	0	51	10	0	10
Chr1_820	4095001	4105000	107	0	107	17	0	17
Chr1_821	4100001	4110000	103	0	103	18	0	18
Chr1_822	4105001	4115000	70	0	70	13	0	13
Chr1_823	4110001	4120000	168	0	168	32	0	32
Chr1_824	4115001	4125000	171	0	171	32	0	32
Chr1_825	4120001	4130000	208	1	209	43	1	43
Chr1_826	4125001	4135000	238	1	239	50	1	50
Chr1_827	4130001	4140000	87	0	87	17	0	17
Chr1_828	4135001	4145000	101	0	101	15	0	15
Chr1_829	4140001	4150000	94	0	94	13	0	13
Chr1_830	4145001	4155000	216	0	216	29	0	29
Chr1_831	4150001	4160000	257	0	257	36	0	36
Chr1_832	4155001	4165000	125	0	125	19	0	19
Chr1_833	4160001	4170000	120	0	120	16	0	16
Chr1_834	4165001	4175000	119	0	119	18	0	18
Chr1_835	4170001	4180000	162	1	163	31	1	31
Chr1_836	4175001	4185000	274	1	275	55	1	55
Chr1_837	4180001	4190000	269	0	269	56	0	56
Chr1_838	4185001	4195000	373	0	373	64	0	64
Chr1_839	4190001	4200000	301	0	301	46	0	46
Chr1_840	4195001	4205000	59	0	59	10	0	10
Chr1_841	4200001	4210000	412	0	412	52	0	52
Chr1_842	4205001	4215000	516	0	516	71	0	71
Chr1_843	4210001	4220000	144	0	144	26	0	26
Chr1_844	4215001	4225000	0	0	0	0	0	0
Chr1_845	4220001	4230000	3	0	3	1	0	1
Chr1_846	4225001	4235000	18	0	18	4	0	4
Chr1_847	4230001	4240000	79	1	80	15	1	15
Chr1_848	4235001	4245000	253	2	255	55	2	55
Chr1_849	4240001	4250000	254	1	255	53	1	53
Chr1_850	4245001	4255000	109	0	109	20	0	20
Chr1_851	4250001	4260000	92	0	92	16	0	16
Chr1_852	4255001	4265000	48	0	48	6	0	6
Chr1_853	4260001	4270000	114	0	114	16	0	16
Chr1_854	4265001	4275000	479	0	479	77	0	77
Chr1_855	4270001	4280000	551	0	551	83	0	83
Chr1_856	4275001	4285000	190	0	190	23	0	23
Chr1_857	4280001	4290000	137	0	137	23	0	23
Chr1_858	4285001	4295000	393	1	394	61	1	61
Chr1_859	4290001	4300000	449	2	451	75	2	75
Chr1_860	4295001	4305000	452	1	453	89	1	89
Chr1_861	4300001	4310000	467	0	467	95	0	95
Chr1_862	4305001	4315000	416	0	416	75	0	75
Chr1_863	4310001	4320000	475	0	475	64	0	64
Chr1_864	4315001	4325000	347	0	347	48	0	48
Chr1_865	4320001	4330000	210	0	210	41	0	41
Chr1_866	4325001	4335000	591	49	640	87	16	87
Chr1_867	4330001	4340000	482	49	531	66	16	66
Chr1_868	4335001	4345000	191	0	191	27	0	27
Chr1_869	4340001	4350000	321	0	321	56	0	56
Chr1_870	4345001	4355000	325	0	325	55	0	55
Chr1_871	4350001	4360000	405	0	405	62	0	62
Chr1_872	4355001	4365000	243	0	243	41	0	41
Chr1_873	4360001	4370000	112	0	112	16	0	16
Chr1_874	4365001	4375000	177	0	177	30	0	30
Chr1_875	4370001	4380000	239	0	239	45	0	45
Chr1_876	4375001	4385000	358	0	358	58	0	58
Chr1_877	4380001	4390000	454	0	454	85	0	85
Chr1_878	4385001	4395000	302	0	302	64	0	64
Chr1_879	4390001	4400000	54	0	54	10	0	10
Chr1_880	4395001	4405000	34	0	34	6	0	6
Chr1_881	4400001	4410000	28	0	28	4	0	4
Chr1_882	4405001	4415000	43	0	43	7	0	7
Chr1_883	4410001	4420000	103	0	103	21	0	21
Chr1_884	4415001	4425000	128	0	128	29	0	29
Chr1_885	4420001	4430000	136	0	136	25	0	25
Chr1_886	4425001	4435000	177	0	177	25	0	25
Chr1_887	4430001	4440000	154	0	154	21	0	21
Chr1_888	4435001	4445000	56	0	56	9	0	9
Chr1_889	4440001	4450000	38	0	38	7	0	7
Chr1_890	4445001	4455000	49	0	49	9	0	9
Chr1_891	4450001	4460000	95	0	95	17	0	17
Chr1_892	4455001	4465000	163	0	163	28	0	28
Chr1_893	4460001	4470000	226	0	226	32	0	32
Chr1_894	4465001	4475000	143	0	143	18	0	18
Chr1_895	4470001	4480000	51	0	51	10	0	10
Chr1_896	4475001	4485000	83	0	83	15	0	15
Chr1_897	4480001	4490000	101	0	101	16	0	16
Chr1_898	4485001	4495000	156	0	156	27	0	27
Chr1_899	4490001	4500000	128	0	128	23	0	23
Chr1_900	4495001	4505000	60	0	60	8	0	8
Chr1_901	4500001	4510000	200	0	200	33	0	33
Chr1_902	4505001	4515000	243	0	243	47	0	47
Chr1_903	4510001	4520000	158	0	158	30	0	30
Chr1_904	4515001	4525000	164	0	164	24	0	24
Chr1_905	4520001	4530000	100	0	100	15	0	15
Chr1_906	4525001	4535000	107	0	107	15	0	15
Chr1_907	4530001	4540000	169	0	169	21	0	21
Chr1_908	4535001	4545000	160	0	160	20	0	20
Chr1_909	4540001	4550000	251	1	252	55	1	55
Chr1_910	4545001	4555000	269	1	270	56	1	56
Chr1_911	4550001	4560000	155	1	156	16	1	16
Chr1_912	4555001	4565000	93	1	94	11	1	11
Chr1_913	4560001	4570000	55	0	55	10	0	10
Chr1_914	4565001	4575000	37	0	37	6	0	6
Chr1_915	4570001	4580000	83	0	83	12	0	12
Chr1_916	4575001	4585000	161	0	161	26	0	26
Chr1_917	4580001	4590000	195	0	195	35	0	35
Chr1_918	4585001	4595000	174	0	174	30	0	30
Chr1_919	4590001	4600000	145	0	145	22	0	22
Chr1_920	4595001	4605000	375	2	377	74	2	74
Chr1_921	4600001	4610000	765	2	767	136	2	136
Chr1_922	4605001	4615000	636	1	637	100	1	100
Chr1_923	4610001	4620000	270	2	272	50	2	50
Chr1_924	4615001	4625000	208	1	209	46	1	46
Chr1_925	4620001	4630000	159	0	159	34	0	34
Chr1_926	4625001	4635000	87	0	87	15	0	15
Chr1_927	4630001	4640000	98	0	98	15	0	15
Chr1_928	4635001	4645000	83	0	83	15	0	15
Chr1_929	4640001	4650000	27	0	27	5	0	5
Chr1_930	4645001	4655000	16	0	16	3	0	3
Chr1_931	4650001	4660000	112	0	112	19	0	19
Chr1_932	4655001	4665000	228	0	228	34	0	34
Chr1_933	4660001	4670000	302	0	302	42	0	42
Chr1_934	4665001	4675000	225	0	225	34	0	34
Chr1_935	4670001	4680000	132	0	132	19	0	19
Chr1_936	4675001	4685000	155	6	161	23	2	23
Chr1_937	4680001	4690000	102	6	108	19	2	19
Chr1_938	4685001	4695000	81	0	81	16	0	16
Chr1_939	4690001	4700000	157	0	157	24	0	24
Chr1_940	4695001	4705000	201	0	201	29	0	29
Chr1_941	4700001	4710000	143	0	143	23	0	23
Chr1_942	4705001	4715000	72	0	72	12	0	12
Chr1_943	4710001	4720000	139	0	139	25	0	25
Chr1_944	4715001	4725000	172	0	172	29	0	29
Chr1_945	4720001	4730000	62	0	62	10	0	10
Chr1_946	4725001	4735000	10	0	10	3	0	3
Chr1_947	4730001	4740000	87	0	87	17	0	17
Chr1_948	4735001	4745000	130	0	130	22	0	22
Chr1_949	4740001	4750000	65	0	65	12	0	12
Chr1_950	4745001	4755000	93	0	93	16	0	16
Chr1_951	4750001	4760000	128	0	128	20	0	20
Chr1_952	4755001	4765000	116	0	116	20	0	20
Chr1_953	4760001	4770000	123	0	123	20	0	20
Chr1_954	4765001	4775000	110	0	110	18	0	18
Chr1_955	4770001	4780000	107	18	125	19	3	19
Chr1_956	4775001	4785000	193	18	211	26	3	26
Chr1_957	4780001	4790000	204	1	205	25	1	25
Chr1_958	4785001	4795000	161	1	162	35	1	35
Chr1_959	4790001	4800000	166	0	166	40	0	40
Chr1_960	4795001	4805000	124	0	124	24	0	24
Chr1_961	4800001	4810000	65	0	65	11	0	11
Chr1_962	4805001	4815000	171	0	171	27	0	27
Chr1_963	4810001	4820000	190	0	190	29	0	29
Chr1_964	4815001	4825000	33	0	33	4	0	4
Chr1_965	4820001	4830000	7	0	7	2	0	2
Chr1_966	4825001	4835000	21	0	21	4	0	4
Chr1_967	4830001	4840000	42	0	42	7	0	7
Chr1_968	4835001	4845000	118	0	118	13	0	13
Chr1_969	4840001	4850000	102	0	102	11	0	11
Chr1_970	4845001	4855000	19	0	19	5	0	5
Chr1_971	4850001	4860000	64	0	64	9	0	9
Chr1_972	4855001	4865000	102	0	102	17	0	17
Chr1_973	4860001	4870000	101	0	101	21	0	21
Chr1_974	4865001	4875000	142	0	142	21	0	21
Chr1_975	4870001	4880000	99	1	100	12	1	12
Chr1_976	4875001	4885000	36	1	37	6	1	6
Chr1_977	4880001	4890000	79	0	79	12	0	12
Chr1_978	4885001	4895000	177	0	177	25	0	25
Chr1_979	4890001	4900000	153	0	153	22	0	22
Chr1_980	4895001	4905000	93	0	93	10	0	10
Chr1_981	4900001	4910000	97	0	97	12	0	12
Chr1_982	4905001	4915000	149	0	149	26	0	26
Chr1_983	4910001	4920000	141	0	141	25	0	25
Chr1_984	4915001	4925000	39	0	39	8	0	8
Chr1_985	4920001	4930000	33	0	33	5	0	5
Chr1_986	4925001	4935000	45	0	45	7	0	7
Chr1_987	4930001	4940000	46	0	46	7	0	7
Chr1_988	4935001	4945000	110	0	110	11	0	11
Chr1_989	4940001	4950000	145	0	145	16	0	16
Chr1_990	4945001	4955000	76	0	76	10	0	10
Chr1_991	4950001	4960000	18	0	18	2	0	2
Chr1_992	4955001	4965000	24	0	24	5	0	5
Chr1_993	4960001	4970000	141	0	141	31	0	31
Chr1_994	4965001	4975000	670	1	671	126	1	126
Chr1_995	4970001	4980000	620	1	621	110	1	110
Chr1_996	4975001	4985000	95	0	95	17	0	17
Chr1_997	4980001	4990000	45	0	45	11	0	11
Chr1_998	4985001	4995000	62	0	62	11	0	11
Chr1_999	4990001	5000000	125	0	125	15	0	15
Chr1_1000	4995001	5005000	110	0	110	15	0	15
Chr1_1001	5000001	5010000	108	0	108	22	0	22
Chr1_1002	5005001	5015000	88	0	88	17	0	17
Chr1_1003	5010001	5020000	59	0	59	9	0	9
Chr1_1004	5015001	5025000	95	0	95	18	0	18
Chr1_1005	5020001	5030000	78	0	78	21	0	21
Chr1_1006	5025001	5035000	86	0	86	20	0	20
Chr1_1007	5030001	5040000	111	0	111	16	0	16
Chr1_1008	5035001	5045000	157	1	158	24	1	24
Chr1_1009	5040001	5050000	240	1	241	47	1	47
Chr1_1010	5045001	5055000	212	0	212	45	0	45
Chr1_1011	5050001	5060000	141	0	141	27	0	27
Chr1_1012	5055001	5065000	86	0	86	13	0	13
Chr1_1013	5060001	5070000	38	0	38	8	0	8
Chr1_1014	5065001	5075000	88	0	88	17	0	17
Chr1_1015	5070001	5080000	92	0	92	16	0	16
Chr1_1016	5075001	5085000	90	0	90	15	0	15
Chr1_1017	5080001	5090000	89	0	89	15	0	15
Chr1_1018	5085001	5095000	41	0	41	6	0	6
Chr1_1019	5090001	5100000	54	0	54	13	0	13
Chr1_1020	5095001	5105000	72	0	72	18	0	18
Chr1_1021	5100001	5110000	52	0	52	8	0	8
Chr1_1022	5105001	5115000	25	0	25	3	0	3
Chr1_1023	5110001	5120000	35	0	35	5	0	5
Chr1_1024	5115001	5125000	27	0	27	4	0	4
Chr1_1025	5120001	5130000	37	0	37	5	0	5
Chr1_1026	5125001	5135000	279	0	279	39	0	39
Chr1_1027	5130001	5140000	656	20	676	89	3	89
Chr1_1028	5135001	5145000	1015	21	1036	152	4	152
Chr1_1029	5140001	5150000	731	1	732	116	1	116
Chr1_1030	5145001	5155000	735	0	735	107	0	107
Chr1_1031	5150001	5160000	869	0	869	118	0	118
Chr1_1032	5155001	5165000	316	0	316	40	0	40
Chr1_1033	5160001	5170000	179	0	179	34	0	34
Chr1_1034	5165001	5175000	366	0	366	64	0	64
Chr1_1035	5170001	5180000	440	0	440	71	0	71
Chr1_1036	5175001	5185000	424	0	424	62	0	62
Chr1_1037	5180001	5190000	742	0	742	115	0	115
Chr1_1038	5185001	5195000	686	0	686	115	0	115
Chr1_1039	5190001	5200000	259	0	259	46	0	46
Chr1_1040	5195001	5205000	143	0	143	26	0	26
Chr1_1041	5200001	5210000	100	0	100	17	0	17
Chr1_1042	5205001	5215000	155	1	156	20	1	20
Chr1_1043	5210001	5220000	174	1	175	27	1	27
